investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000907,2025-01-25,119552,SIP,10318,Karnataka,Bangalore,T30,46-55,Female,64.5,Mandate,Pending
INV004175,2025-01-25,101206,SIP,2902,Tamil Nadu,Coimbatore,B30,36-45,Female,51.8,Mandate,Verified
INV003459,2025-01-25,120505,SIP,521,Karnataka,Mysore,B30,26-35,Female,23.5,Cheque,Pending
INV000778,2025-01-25,120503,SIP,29571,Haryana,Faridabad,B30,26-35,Male,16.9,Mandate,Verified
INV000750,2025-01-25,120504,SIP,4109,Delhi,New Delhi,T30,26-35,Male,20.9,Mandate,Verified
INV003368,2025-01-25,118632,SIP,1131,Uttar Pradesh,Kanpur,B30,26-35,Male,18.1,Mandate,Verified
INV004295,2025-01-25,119092,SIP,5678,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,Verified
INV003361,2025-01-25,102887,SIP,2469,Madhya Pradesh,Indore,T30,36-45,Male,19.9,Cheque,Verified
INV001832,2025-01-25,100025,REDEMPTION,210088,Punjab,Chandigarh,T30,18-25,Male,3.8,Cheque,Verified
INV000963,2025-01-25,148568,SIP,1890,Punjab,Chandigarh,T30,18-25,Male,4.9,Mandate,Verified
INV000666,2025-01-25,118635,SIP,14626,Maharashtra,Mumbai,T30,36-45,Male,49.7,Net Banking,Verified
INV003276,2025-01-25,120843,SIP,411,Telangana,Hyderabad,T30,46-55,Male,45.0,Cheque,Verified
INV000641,2025-01-25,118633,SIP,21230,Punjab,Amritsar,B30,26-35,Male,14.5,Cheque,Verified
INV003597,2025-01-25,100025,SIP,12288,Punjab,Chandigarh,T30,18-25,Male,5.6,UPI,Verified
INV001546,2025-01-25,120507,LUMPSUM,446175,Punjab,Chandigarh,T30,26-35,Female,9.5,Cheque,Verified
INV002943,2025-01-25,101206,SIP,2244,Karnataka,Bangalore,T30,26-35,Female,7.6,Cheque,Verified
INV002942,2025-01-25,148568,SIP,11374,Delhi,Noida,T30,36-45,Male,27.8,Cheque,Verified
INV004015,2025-01-25,102885,SIP,460,Maharashtra,Mumbai,T30,18-25,Female,7.6,Net Banking,Verified
INV001639,2025-01-25,119095,LUMPSUM,116834,West Bengal,Kolkata,T30,56+,Male,14.3,Mandate,Verified
INV004855,2025-01-25,118632,REDEMPTION,149797,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Net Banking,Verified
INV003925,2025-01-25,119093,SIP,9945,Punjab,Amritsar,B30,26-35,Female,14.2,UPI,Verified
INV002747,2025-01-25,125497,SIP,8926,Haryana,Faridabad,B30,46-55,Male,34.0,UPI,Verified
INV000153,2025-01-25,118632,LUMPSUM,402540,Karnataka,Mysore,B30,26-35,Male,14.1,Mandate,Verified
INV001402,2025-01-25,120844,LUMPSUM,446798,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Pending
INV002475,2025-01-25,119599,SIP,585,Delhi,New Delhi,T30,26-35,Male,14.4,Mandate,Verified
INV004871,2025-01-25,149324,SIP,41866,Punjab,Chandigarh,T30,26-35,Male,9.2,Net Banking,Verified
INV000080,2025-01-25,102886,SIP,11558,Telangana,Hyderabad,T30,26-35,Male,12.4,Mandate,Verified
INV002723,2025-01-25,119551,SIP,1942,West Bengal,Kolkata,T30,36-45,Female,54.4,UPI,Verified
INV002297,2025-01-25,118634,SIP,59847,Haryana,Gurugram,T30,36-45,Male,22.9,Mandate,Pending
INV002806,2025-01-25,100016,REDEMPTION,230235,Rajasthan,Jaipur,T30,46-55,Male,24.2,UPI,Pending
INV004926,2025-01-25,120844,LUMPSUM,130568,Karnataka,Mysore,B30,36-45,Male,45.3,Cheque,Verified
INV002490,2025-01-25,100025,SIP,5601,Gujarat,Surat,T30,36-45,Female,28.1,Cheque,Verified
INV002675,2025-01-25,100016,REDEMPTION,204185,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Net Banking,Verified
INV000066,2025-01-25,119095,LUMPSUM,235133,Haryana,Faridabad,B30,56+,Male,64.2,Net Banking,Verified
INV002567,2025-01-25,120504,REDEMPTION,211732,Madhya Pradesh,Indore,T30,36-45,Male,20.3,UPI,Verified
INV003683,2025-01-25,100016,SIP,2283,Telangana,Hyderabad,T30,26-35,Female,21.0,Cheque,Verified
INV002339,2025-01-25,119551,SIP,26148,Delhi,New Delhi,T30,36-45,Male,46.4,Cheque,Pending
INV004744,2025-01-25,118634,SIP,4901,Telangana,Hyderabad,T30,26-35,Female,16.0,Cheque,Verified
INV000126,2025-01-25,118635,SIP,548,Maharashtra,Mumbai,T30,26-35,Male,19.4,UPI,Verified
INV002893,2025-01-25,119552,SIP,5114,Telangana,Hyderabad,T30,56+,Male,69.4,UPI,Verified
INV002308,2025-01-25,120844,REDEMPTION,73257,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Verified
INV002511,2025-01-25,101208,LUMPSUM,416068,Rajasthan,Jaipur,T30,36-45,Male,45.5,Net Banking,Pending
INV004863,2025-01-25,102886,LUMPSUM,376925,Maharashtra,Mumbai,T30,26-35,Male,21.1,Cheque,Verified
INV002704,2025-01-26,120843,SIP,8052,Delhi,Noida,T30,36-45,Female,47.8,Mandate,Verified
INV003314,2025-01-26,149322,REDEMPTION,464426,Telangana,Hyderabad,T30,36-45,Female,25.6,Cheque,Verified
INV000089,2025-01-26,120842,REDEMPTION,298721,Maharashtra,Mumbai,T30,26-35,Female,11.2,Net Banking,Verified
INV003419,2025-01-26,120507,LUMPSUM,208721,Maharashtra,Pune,T30,18-25,Male,5.3,Mandate,Verified
INV000788,2025-01-26,119094,LUMPSUM,90478,Haryana,Gurugram,T30,26-35,Male,20.7,Mandate,Verified
INV003407,2025-01-26,148569,SIP,9084,West Bengal,Kolkata,T30,26-35,Male,6.7,UPI,Verified
INV004890,2025-01-26,118633,LUMPSUM,47659,Telangana,Hyderabad,T30,18-25,Female,5.8,Cheque,Verified
INV001725,2025-01-26,118635,SIP,3505,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,Mandate,Verified
INV001701,2025-01-26,119552,SIP,1998,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,Verified
INV000850,2025-01-26,120844,LUMPSUM,582751,Maharashtra,Pune,T30,36-45,Male,23.7,Net Banking,Verified
INV003462,2025-01-26,125498,SIP,2898,Rajasthan,Jaipur,T30,26-35,Female,24.3,Cheque,Verified
INV001697,2025-01-26,101207,SIP,2224,Haryana,Gurugram,T30,18-25,Male,5.4,Net Banking,Verified
INV001690,2025-01-26,118632,REDEMPTION,503703,Rajasthan,Jaipur,T30,36-45,Male,27.6,Net Banking,Verified
INV003484,2025-01-26,102887,SIP,8943,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Mandate,Verified
INV000017,2025-01-26,148569,REDEMPTION,273679,Gujarat,Surat,T30,46-55,Female,31.5,Cheque,Pending
INV001654,2025-01-26,100025,LUMPSUM,150276,Uttar Pradesh,Lucknow,T30,36-45,Female,28.1,Net Banking,Verified
INV000087,2025-01-26,149323,REDEMPTION,374772,Rajasthan,Jaipur,T30,36-45,Male,56.2,UPI,Verified
INV001865,2025-01-26,101207,SIP,5653,Telangana,Hyderabad,T30,18-25,Female,4.3,Cheque,Verified
INV004689,2025-01-26,119095,SIP,2921,West Bengal,Kolkata,T30,26-35,Male,25.0,Cheque,Verified
INV001870,2025-01-26,119552,SIP,1009,Madhya Pradesh,Indore,T30,26-35,Male,19.3,Mandate,Pending
INV002256,2025-01-26,100025,SIP,2859,Rajasthan,Jaipur,T30,46-55,Male,49.6,Net Banking,Pending
INV000399,2025-01-26,119598,LUMPSUM,215029,Karnataka,Bangalore,T30,26-35,Male,14.3,Mandate,Verified
INV002178,2025-01-26,120503,SIP,21531,Gujarat,Ahmedabad,T30,36-45,Female,33.8,Cheque,Verified
INV002352,2025-01-26,119094,REDEMPTION,125257,Uttar Pradesh,Lucknow,T30,56+,Male,28.1,Net Banking,Verified
INV002356,2025-01-26,119092,REDEMPTION,18523,Telangana,Hyderabad,T30,26-35,Female,21.3,Net Banking,Verified
INV002126,2025-01-26,102886,REDEMPTION,356080,Delhi,New Delhi,T30,26-35,Female,22.0,Net Banking,Verified
INV002115,2025-01-26,119551,REDEMPTION,170629,Punjab,Chandigarh,T30,56+,Female,71.4,UPI,Verified
INV002102,2025-01-26,102885,SIP,10372,Madhya Pradesh,Bhopal,B30,26-35,Male,9.2,UPI,Verified
INV002779,2025-01-26,100016,LUMPSUM,307259,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,UPI,Verified
INV002060,2025-01-26,118635,SIP,2595,Madhya Pradesh,Indore,T30,36-45,Male,31.8,Mandate,Verified
INV002775,2025-01-26,148569,LUMPSUM,360348,Haryana,Faridabad,B30,18-25,Female,5.9,Net Banking,Verified
INV001870,2025-01-26,101206,SIP,27632,Madhya Pradesh,Indore,T30,26-35,Male,19.3,Cheque,Verified
INV000190,2025-01-26,119599,SIP,4195,Madhya Pradesh,Indore,T30,26-35,Female,8.2,Cheque,Verified
INV004845,2025-01-26,119120,SIP,7752,West Bengal,Kolkata,T30,18-25,Male,7.5,UPI,Verified
INV001238,2025-01-26,149322,SIP,2402,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,Pending
INV001977,2025-01-26,120841,SIP,3302,Punjab,Amritsar,B30,18-25,Female,3.3,Cheque,Verified
INV000612,2025-01-26,118635,SIP,27884,Punjab,Amritsar,B30,18-25,Male,6.3,Mandate,Verified
INV000161,2025-01-26,100016,LUMPSUM,516805,Rajasthan,Jaipur,T30,18-25,Female,6.8,Mandate,Verified
INV002737,2025-01-26,120841,SIP,2389,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Cheque,Verified
INV000155,2025-01-26,118636,SIP,15950,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Mandate,Verified
INV003244,2025-01-26,120843,SIP,457,Telangana,Hyderabad,T30,26-35,Female,21.1,Net Banking,Verified
INV003246,2025-01-26,118634,SIP,16270,Gujarat,Ahmedabad,T30,26-35,Male,12.7,UPI,Verified
INV003247,2025-01-26,149322,SIP,1106,Madhya Pradesh,Indore,T30,46-55,Female,93.1,Net Banking,Verified
INV002712,2025-01-26,119598,SIP,536,Karnataka,Bangalore,T30,46-55,Male,24.8,Net Banking,Verified
INV000552,2025-01-26,120507,REDEMPTION,126785,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Cheque,Verified
INV001330,2025-01-26,119092,SIP,58538,Delhi,Gurugram,T30,46-55,Male,76.9,UPI,Verified
INV003906,2025-01-26,118635,SIP,48822,Haryana,Faridabad,B30,36-45,Male,39.7,Net Banking,Verified
INV003993,2025-01-26,118635,SIP,2299,Tamil Nadu,Chennai,T30,46-55,Male,32.2,Mandate,Verified
INV004116,2025-01-26,148567,SIP,2201,Gujarat,Ahmedabad,T30,36-45,Male,59.4,UPI,Verified
INV001197,2025-01-26,119092,SIP,26540,West Bengal,Kolkata,T30,36-45,Female,29.6,Mandate,Verified
INV003628,2025-01-26,119552,SIP,2678,Uttar Pradesh,Kanpur,B30,18-25,Male,5.4,Cheque,Verified
INV003564,2025-01-26,101208,REDEMPTION,138641,Telangana,Hyderabad,T30,18-25,Male,6.8,Cheque,Verified
INV001099,2025-01-26,101207,SIP,5926,Haryana,Gurugram,T30,26-35,Female,18.9,Cheque,Verified
INV001394,2025-01-26,101207,SIP,909,Karnataka,Bangalore,T30,56+,Male,42.9,Mandate,Verified
INV003720,2025-01-26,100033,SIP,5696,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,UPI,Verified
INV001014,2025-01-26,100016,LUMPSUM,351429,Punjab,Chandigarh,T30,18-25,Female,6.9,UPI,Verified
INV001042,2025-01-26,120506,SIP,5319,Karnataka,Mysore,B30,26-35,Male,13.5,Mandate,Verified
INV003678,2025-01-26,120843,SIP,10565,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Net Banking,Verified
INV001048,2025-01-26,119094,SIP,538,Delhi,New Delhi,T30,46-55,Male,46.6,Net Banking,Verified
INV001314,2025-01-26,125498,SIP,40588,Gujarat,Ahmedabad,T30,26-35,Female,19.2,UPI,Verified
INV001465,2025-01-26,120507,REDEMPTION,82527,Punjab,Amritsar,B30,26-35,Male,21.0,Net Banking,Verified
INV001597,2025-01-26,120505,SIP,8475,West Bengal,Kolkata,T30,36-45,Male,46.1,Cheque,Pending
INV003648,2025-01-27,119120,SIP,40870,Haryana,Faridabad,B30,46-55,Male,74.1,Net Banking,Verified
INV001473,2025-01-27,125497,LUMPSUM,278248,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,Verified
INV004551,2025-01-27,101207,SIP,26294,Maharashtra,Nashik,B30,18-25,Male,6.0,Net Banking,Verified
INV004007,2025-01-27,120843,LUMPSUM,353036,Delhi,New Delhi,T30,18-25,Female,4.5,Cheque,Verified
INV003082,2025-01-27,102886,SIP,4973,Telangana,Hyderabad,T30,26-35,Male,18.7,Net Banking,Verified
INV000507,2025-01-27,120503,SIP,2231,Gujarat,Ahmedabad,T30,36-45,Male,44.1,UPI,Verified
INV002132,2025-01-27,101208,LUMPSUM,272763,Tamil Nadu,Coimbatore,B30,46-55,Female,31.0,Net Banking,Verified
INV004561,2025-01-27,100025,SIP,2596,Haryana,Faridabad,B30,26-35,Male,18.8,Net Banking,Verified
INV004461,2025-01-27,119599,REDEMPTION,120505,Tamil Nadu,Chennai,T30,46-55,Male,80.3,Mandate,Verified
INV002033,2025-01-27,100033,LUMPSUM,138481,Gujarat,Ahmedabad,T30,46-55,Male,18.9,Net Banking,Verified
INV003857,2025-01-27,120842,LUMPSUM,286846,Madhya Pradesh,Indore,T30,18-25,Male,3.8,UPI,Verified
INV003857,2025-01-27,120504,LUMPSUM,350338,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Net Banking,Verified
INV001055,2025-01-27,120504,SIP,14499,Haryana,Gurugram,T30,26-35,Female,17.6,UPI,Verified
INV004458,2025-01-27,118632,LUMPSUM,203858,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Cheque,Verified
INV003625,2025-01-27,119551,SIP,2373,Telangana,Hyderabad,T30,26-35,Female,22.0,Net Banking,Verified
INV001521,2025-01-27,119551,SIP,4038,Haryana,Faridabad,B30,18-25,Male,4.9,UPI,Verified
INV001246,2025-01-27,100025,LUMPSUM,116852,Rajasthan,Jaipur,T30,46-55,Male,51.2,Net Banking,Verified
INV003231,2025-01-27,102885,SIP,1180,Haryana,Gurugram,T30,26-35,Male,9.1,Cheque,Verified
INV000629,2025-01-27,149322,SIP,2223,West Bengal,Kolkata,T30,46-55,Male,96.4,UPI,Verified
INV004091,2025-01-27,148569,SIP,951,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Verified
INV003250,2025-01-27,119095,SIP,8199,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,Pending
INV001573,2025-01-27,149322,SIP,8647,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Mandate,Verified
INV003157,2025-01-27,119120,LUMPSUM,497667,Maharashtra,Pune,T30,36-45,Male,44.7,Mandate,Verified
INV004638,2025-01-27,118632,SIP,4747,Delhi,New Delhi,T30,26-35,Male,6.3,Cheque,Verified
INV000893,2025-01-27,120841,SIP,52645,Punjab,Chandigarh,T30,46-55,Male,35.3,UPI,Verified
INV004666,2025-01-27,100025,REDEMPTION,344987,Rajasthan,Jaipur,T30,26-35,Male,24.1,UPI,Verified
INV004989,2025-01-27,101206,SIP,1673,Karnataka,Bangalore,T30,26-35,Male,6.4,UPI,Verified
INV001165,2025-01-27,119599,SIP,517,Delhi,Noida,T30,46-55,Female,48.5,Net Banking,Verified
INV002566,2025-01-27,119120,LUMPSUM,196122,Uttar Pradesh,Kanpur,B30,26-35,Female,23.0,Cheque,Verified
INV002561,2025-01-27,120844,SIP,1604,Gujarat,Ahmedabad,T30,18-25,Female,4.6,Net Banking,Verified
INV000095,2025-01-27,119552,SIP,41009,West Bengal,Kolkata,T30,18-25,Male,6.5,UPI,Verified
INV004916,2025-01-27,120504,SIP,17310,Haryana,Faridabad,B30,26-35,Male,12.5,Net Banking,Pending
INV001140,2025-01-27,125498,SIP,17943,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,Net Banking,Verified
INV002502,2025-01-27,125497,SIP,1070,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Mandate,Verified
INV003947,2025-01-27,118633,SIP,3223,Delhi,Noida,T30,26-35,Male,12.9,Mandate,Verified
INV003830,2025-01-27,102886,REDEMPTION,177347,Punjab,Amritsar,B30,26-35,Male,17.6,Net Banking,Verified
INV001103,2025-01-27,118633,SIP,22453,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified
INV002458,2025-01-27,148568,LUMPSUM,32008,West Bengal,Kolkata,T30,18-25,Male,7.1,Mandate,Verified
INV001099,2025-01-27,120504,SIP,5415,Haryana,Gurugram,T30,26-35,Female,18.9,Net Banking,Verified
INV001401,2025-01-27,101207,SIP,4968,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Net Banking,Verified
INV004849,2025-01-27,119095,SIP,2799,Maharashtra,Pune,T30,46-55,Female,21.9,Cheque,Verified
INV002437,2025-01-27,119599,SIP,570,Haryana,Faridabad,B30,26-35,Male,24.8,Net Banking,Verified
INV004832,2025-01-27,102886,SIP,55896,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,UPI,Verified
INV002413,2025-01-27,118636,SIP,10084,Gujarat,Surat,T30,26-35,Male,14.4,Net Banking,Verified
INV002412,2025-01-27,120842,REDEMPTION,301368,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified
INV000221,2025-01-27,120844,SIP,2384,Uttar Pradesh,Agra,B30,36-45,Female,46.2,UPI,Verified
INV001261,2025-01-27,119094,SIP,2335,Rajasthan,Jaipur,T30,46-55,Male,50.0,Cheque,Verified
INV002369,2025-01-27,120844,SIP,6644,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,Mandate,Verified
INV003975,2025-01-27,100033,SIP,6464,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Mandate,Verified
INV004756,2025-01-27,102887,LUMPSUM,352272,Gujarat,Surat,T30,46-55,Male,41.1,Mandate,Verified
INV004750,2025-01-27,119598,SIP,4348,Madhya Pradesh,Bhopal,B30,26-35,Female,13.9,Cheque,Pending
INV004730,2025-01-27,149323,SIP,894,Maharashtra,Mumbai,T30,36-45,Male,32.6,UPI,Verified
INV003989,2025-01-27,149322,SIP,2073,Maharashtra,Nashik,B30,26-35,Male,24.6,Mandate,Verified
INV002925,2025-01-27,119551,SIP,13179,West Bengal,Kolkata,T30,36-45,Female,48.6,Cheque,Verified
INV003280,2025-01-27,120844,SIP,498,Haryana,Faridabad,B30,26-35,Female,9.0,Net Banking,Verified
INV000387,2025-01-27,148568,REDEMPTION,352552,Gujarat,Surat,T30,36-45,Male,53.8,Mandate,Verified
INV003291,2025-01-27,100025,SIP,5530,Gujarat,Surat,T30,36-45,Male,47.1,Cheque,Verified
INV004565,2025-01-27,125498,LUMPSUM,374111,Gujarat,Surat,T30,26-35,Male,9.2,Net Banking,Verified
INV001247,2025-01-27,119093,SIP,6637,West Bengal,Kolkata,T30,36-45,Male,48.1,Mandate,Verified
INV000821,2025-01-27,148568,REDEMPTION,445791,Uttar Pradesh,Kanpur,B30,36-45,Male,50.1,UPI,Verified
INV001739,2025-01-27,118636,SIP,11423,West Bengal,Kolkata,T30,36-45,Female,45.5,Net Banking,Verified
INV004100,2025-01-27,119093,LUMPSUM,77519,Delhi,Gurugram,T30,26-35,Male,20.7,Cheque,Verified
INV000946,2025-01-27,118633,SIP,27084,Karnataka,Bangalore,T30,46-55,Female,37.3,UPI,Verified
INV001674,2025-01-27,120506,SIP,1152,Delhi,Noida,T30,26-35,Male,12.0,Net Banking,Verified
INV003788,2025-01-27,148568,SIP,7262,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,Verified
INV000869,2025-01-27,120841,LUMPSUM,53281,West Bengal,Kolkata,T30,26-35,Female,12.1,Net Banking,Verified
INV000957,2025-01-27,100025,SIP,472,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Cheque,Verified
INV004332,2025-01-27,119552,LUMPSUM,398370,Haryana,Faridabad,B30,36-45,Female,52.1,Net Banking,Verified
INV004277,2025-01-27,120504,SIP,58490,Telangana,Hyderabad,T30,26-35,Male,19.6,Cheque,Verified
INV001757,2025-01-27,119598,REDEMPTION,52628,Telangana,Hyderabad,T30,46-55,Male,87.3,Mandate,Verified
INV004252,2025-01-27,119093,SIP,571,Haryana,Faridabad,B30,36-45,Male,58.7,Net Banking,Pending
INV001460,2025-01-28,119599,SIP,16646,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,UPI,Verified
INV001794,2025-01-28,149323,SIP,590,Haryana,Gurugram,T30,26-35,Male,23.2,Mandate,Verified
INV004002,2025-01-28,125497,LUMPSUM,286388,Madhya Pradesh,Bhopal,B30,56+,Male,33.1,UPI,Verified
INV003978,2025-01-28,101208,SIP,2604,Telangana,Hyderabad,T30,26-35,Female,6.2,UPI,Pending
INV002251,2025-01-28,102887,SIP,2435,Punjab,Chandigarh,T30,26-35,Female,16.8,Net Banking,Verified
INV001281,2025-01-28,101207,REDEMPTION,395609,Telangana,Hyderabad,T30,18-25,Male,7.9,UPI,Verified
INV003113,2025-01-28,149324,REDEMPTION,140329,Rajasthan,Jaipur,T30,26-35,Male,22.0,UPI,Verified
INV002985,2025-01-28,100025,LUMPSUM,420935,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,Verified
INV003835,2025-01-28,120505,REDEMPTION,125743,Delhi,Noida,T30,36-45,Female,58.3,Mandate,Verified
INV003834,2025-01-28,118633,SIP,5259,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Net Banking,Verified
INV002038,2025-01-28,119093,SIP,54568,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Mandate,Verified
INV000199,2025-01-28,119092,SIP,823,Telangana,Hyderabad,T30,36-45,Female,15.7,Cheque,Verified
INV004830,2025-01-28,120504,LUMPSUM,219145,Gujarat,Ahmedabad,T30,26-35,Male,15.1,Net Banking,Pending
INV004755,2025-01-28,100033,LUMPSUM,371205,Uttar Pradesh,Agra,B30,18-25,Female,6.5,Net Banking,Pending
INV003650,2025-01-28,148568,SIP,8798,Telangana,Hyderabad,T30,46-55,Male,87.3,Net Banking,Verified
INV004544,2025-01-28,102886,LUMPSUM,328992,Maharashtra,Mumbai,T30,36-45,Male,52.1,Net Banking,Verified
INV003382,2025-01-28,101207,REDEMPTION,283312,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Verified
INV000299,2025-01-28,102885,LUMPSUM,433533,Delhi,Noida,T30,26-35,Male,24.4,UPI,Pending
INV003397,2025-01-28,101208,LUMPSUM,170995,Haryana,Faridabad,B30,26-35,Male,11.7,UPI,Verified
INV001222,2025-01-28,100025,SIP,6539,Delhi,Noida,T30,26-35,Female,14.9,Cheque,Verified
INV000441,2025-01-28,119599,SIP,1933,Tamil Nadu,Chennai,T30,26-35,Female,8.3,Cheque,Verified
INV004270,2025-01-28,148568,SIP,11101,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified
INV004579,2025-01-28,149323,REDEMPTION,221991,Rajasthan,Jaipur,T30,26-35,Male,18.7,Cheque,Verified
INV002300,2025-01-28,101206,SIP,6699,Punjab,Amritsar,B30,36-45,Female,21.1,Cheque,Verified
INV000410,2025-01-28,120844,SIP,1162,Rajasthan,Jaipur,T30,18-25,Female,5.3,Net Banking,Verified
INV000286,2025-01-28,125498,SIP,2645,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Net Banking,Pending
INV002260,2025-01-28,102887,SIP,8945,Telangana,Hyderabad,T30,26-35,Female,10.1,Cheque,Verified
INV004243,2025-01-28,125497,SIP,54284,Punjab,Amritsar,B30,36-45,Female,38.7,Mandate,Verified
INV000806,2025-01-28,148569,SIP,2778,Maharashtra,Pune,T30,46-55,Male,90.4,Net Banking,Verified
INV000399,2025-01-28,100025,SIP,2676,Karnataka,Bangalore,T30,26-35,Male,14.3,Mandate,Verified
INV003070,2025-01-28,120505,REDEMPTION,342291,West Bengal,Kolkata,T30,26-35,Male,23.7,Mandate,Verified
INV002308,2025-01-28,120842,REDEMPTION,492973,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Verified
INV000742,2025-01-28,148568,REDEMPTION,177806,Uttar Pradesh,Lucknow,T30,36-45,Male,27.4,Mandate,Verified
INV002406,2025-01-28,119551,REDEMPTION,298414,Tamil Nadu,Chennai,T30,36-45,Male,31.9,Cheque,Verified
INV004646,2025-01-28,118632,LUMPSUM,8422,Madhya Pradesh,Indore,T30,18-25,Female,5.5,UPI,Verified
INV001108,2025-01-28,101208,SIP,17016,Karnataka,Bangalore,T30,26-35,Male,23.1,Net Banking,Verified
INV000725,2025-01-28,125498,SIP,565,Telangana,Hyderabad,T30,18-25,Male,6.9,Cheque,Pending
INV000155,2025-01-28,120503,SIP,1057,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Cheque,Verified
INV001115,2025-01-28,118633,SIP,7457,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,Net Banking,Verified
INV001836,2025-01-28,119551,SIP,934,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Net Banking,Verified
INV001312,2025-01-28,101206,LUMPSUM,11250,Delhi,Noida,T30,26-35,Male,6.9,Cheque,Verified
INV003467,2025-01-28,119092,SIP,2177,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Cheque,Verified
INV003236,2025-01-28,102886,SIP,15285,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified
INV001591,2025-01-28,101208,SIP,55542,Rajasthan,Jaipur,T30,56+,Male,28.1,Mandate,Verified
INV001347,2025-01-28,119095,SIP,2668,Madhya Pradesh,Indore,T30,46-55,Male,57.6,UPI,Verified
INV004075,2025-01-28,101207,SIP,47848,Rajasthan,Jaipur,T30,36-45,Male,56.5,UPI,Verified
INV001377,2025-01-28,148568,REDEMPTION,388767,Maharashtra,Mumbai,T30,56+,Female,64.7,Net Banking,Verified
INV000075,2025-01-28,120507,SIP,20377,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified
INV003738,2025-01-28,120841,SIP,8409,Delhi,Noida,T30,26-35,Male,19.0,Net Banking,Verified
INV002553,2025-01-28,120842,REDEMPTION,456078,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Cheque,Verified
INV001297,2025-01-28,118633,SIP,2660,Punjab,Chandigarh,T30,36-45,Male,58.0,UPI,Pending
INV004310,2025-01-28,120843,REDEMPTION,144343,Telangana,Hyderabad,T30,36-45,Male,18.3,Cheque,Verified
INV001867,2025-01-28,120507,SIP,439,Rajasthan,Jaipur,T30,26-35,Male,22.1,Cheque,Verified
INV004455,2025-01-28,101206,LUMPSUM,202409,Telangana,Hyderabad,T30,18-25,Female,3.5,UPI,Verified
INV003626,2025-01-28,148568,SIP,505,Madhya Pradesh,Indore,T30,26-35,Male,23.5,UPI,Verified
INV001651,2025-01-28,119094,LUMPSUM,381526,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Net Banking,Verified
INV003906,2025-01-28,101207,SIP,2515,Haryana,Faridabad,B30,36-45,Male,39.7,UPI,Verified
INV004863,2025-01-28,118635,SIP,9462,Maharashtra,Mumbai,T30,26-35,Male,21.1,UPI,Verified
INV000091,2025-01-28,101206,LUMPSUM,50198,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV000044,2025-01-28,125497,SIP,1035,Karnataka,Mysore,B30,36-45,Male,34.9,Mandate,Pending
